barcode	gene symbol	value
TCGA-12-1098-01C-01R-0522-01	ABCF1	7.60364717021066
TCGA-12-1098-01C-01R-0522-01	ABCF2	6.0220282528596
TCGA-12-1098-01C-01R-0522-01	ABCF3	6.06360919569352
TCGA-12-1098-01C-01R-0522-01	ABCG1	5.22470064480977
TCGA-12-1098-01C-01R-0522-01	ABCG2	6.03880129866041
TCGA-12-1098-01C-01R-0522-01	ABCG4	4.58148138834367
TCGA-12-1098-01C-01R-0522-01	ABCG5	4.45900691533118
TCGA-12-1098-01C-01R-0522-01	ABHD10	7.74238849332843
TCGA-12-1098-01C-01R-0522-01	ABHD11	7.16874051032068
TCGA-12-1098-01C-01R-0522-01	ABHD14A	8.26200191124347
TCGA-12-1098-01C-01R-0522-01	ABHD2	7.00362770875857
TCGA-12-1098-01C-01R-0522-01	ABHD3	7.88406270579895
TCGA-12-1098-01C-01R-0522-01	ABHD4	7.73553784467602
TCGA-12-1098-01C-01R-0522-01	ABHD5	6.80975105719949
TCGA-12-1098-01C-01R-0522-01	ABHD6	7.3600936981798
TCGA-12-1098-01C-01R-0522-01	ABHD8	5.05423317193065
TCGA-12-1098-01C-01R-0522-01	ABHD9	4.19288168516887
TCGA-12-1098-01C-01R-0522-01	ABI1	7.2148387599351
TCGA-12-1098-01C-01R-0522-01	ABI2	5.8452664501894
TCGA-12-1098-01C-01R-0522-01	ABL1	9.88044484810042
TCGA-12-1098-01C-01R-0522-01	ABL2	4.2506318031933
TCGA-12-1098-01C-01R-0522-01	ABLIM1	8.34402629859706
TCGA-12-1098-01C-01R-0522-01	ABLIM3	4.24547059651161
TCGA-12-1098-01C-01R-0522-01	ABO	4.01763726349437
TCGA-12-1098-01C-01R-0522-01	ABP1	3.98443419215683
TCGA-12-1098-01C-01R-0522-01	ABR	6.23812028159188
TCGA-12-1098-01C-01R-0522-01	ABT1	5.42209326186228
TCGA-12-1098-01C-01R-0522-01	ABTB2	5.19256237341463
TCGA-12-1098-01C-01R-0522-01	ACAA1	8.3678067798857
TCGA-12-1098-01C-01R-0522-01	ACAA2	8.50396436356545
TCGA-12-1098-01C-01R-0522-01	ACACA	7.57667682117463
TCGA-12-1098-01C-01R-0522-01	ACACB	5.72337586969916
TCGA-12-1098-01C-01R-0522-01	ACAD10	5.5081679794528
TCGA-12-1098-01C-01R-0522-01	ACAD8	7.27644207884066
TCGA-12-1098-01C-01R-0522-01	ACADL	4.00048387802443
TCGA-12-1098-01C-01R-0522-01	ACADM	9.04676115932812
TCGA-12-1098-01C-01R-0522-01	ACADS	5.77296127409358
TCGA-12-1098-01C-01R-0522-01	ACADSB	4.38912215102467
TCGA-12-1098-01C-01R-0522-01	ACADVL	7.57787848448255
TCGA-12-1098-01C-01R-0522-01	ACAN	4.48401314988429
TCGA-12-1098-01C-01R-0522-01	ACAT1	9.11467454958236
TCGA-12-1098-01C-01R-0522-01	ACAT2	6.22594405759095
TCGA-12-1098-01C-01R-0522-01	ACBD3	8.21400792951188
TCGA-12-1098-01C-01R-0522-01	ACBD4	5.57301818431961
TCGA-12-1098-01C-01R-0522-01	ACCN1	4.48900120717106
TCGA-12-1098-01C-01R-0522-01	ACCN2	4.95870394991135
TCGA-12-1098-01C-01R-0522-01	ACCN3	4.44099940728669
TCGA-12-1098-01C-01R-0522-01	ACCN4	5.38072289465517
TCGA-12-1098-01C-01R-0522-01	ACD	6.60712709532087
TCGA-12-1098-01C-01R-0522-01	ACE	4.48088989896631
TCGA-12-1098-01C-01R-0522-01	ACE2	3.91091615572176
TCGA-12-1098-01C-01R-0522-01	ACF	4.24920736546818
TCGA-12-1098-01C-01R-0522-01	ACHE	4.82560857101327
TCGA-12-1098-01C-01R-0522-01	ACIN1	5.55249450097164
TCGA-12-1098-01C-01R-0522-01	ACLY	6.85935913938036
TCGA-12-1098-01C-01R-0522-01	ACN9	7.7092158365835
TCGA-12-1098-01C-01R-0522-01	ACO1	7.64205444809172
TCGA-12-1098-01C-01R-0522-01	ACOT11	4.53344202494742
TCGA-12-1098-01C-01R-0522-01	ACOT7	6.24048871102224
TCGA-12-1098-01C-01R-0522-01	ACOT8	6.53090552740844
TCGA-12-1098-01C-01R-0522-01	ACOT9	7.8786851257405
TCGA-12-1098-01C-01R-0522-01	ACOX1	8.1892315727819
TCGA-12-1098-01C-01R-0522-01	ACOX2	5.23352927847503
TCGA-12-1098-01C-01R-0522-01	ACOX3	5.54099224557635
TCGA-12-1098-01C-01R-0522-01	ACOXL	3.87478909523831
TCGA-12-1098-01C-01R-0522-01	ACP1	8.0458512957752
TCGA-12-1098-01C-01R-0522-01	ACP2	7.91129067060999
TCGA-12-1098-01C-01R-0522-01	ACP5	4.07070616703674
TCGA-12-1098-01C-01R-0522-01	ACP6	7.31157565844876
TCGA-12-1098-01C-01R-0522-01	ACPP	4.48880757976035
TCGA-12-1098-01C-01R-0522-01	ACR	4.52164380771467
TCGA-12-1098-01C-01R-0522-01	ACRV1	4.04532106857448
TCGA-12-1098-01C-01R-0522-01	ACSBG1	7.24593011885414
TCGA-12-1098-01C-01R-0522-01	ACSBG2	4.43419590385964
TCGA-12-1098-01C-01R-0522-01	ACSL1	7.08663336319897
TCGA-12-1098-01C-01R-0522-01	ACSL3	9.31251642776125
TCGA-12-1098-01C-01R-0522-01	ACSL4	5.53970514646112
TCGA-12-1098-01C-01R-0522-01	ACSL5	4.76413487727773
TCGA-12-1098-01C-01R-0522-01	ACSL6	4.2821018833335
TCGA-12-1098-01C-01R-0522-01	ACSM1	3.96595976783781
TCGA-12-1098-01C-01R-0522-01	ACSM3	3.82656109424601
TCGA-12-1098-01C-01R-0522-01	ACTA1	4.56324504217115
TCGA-12-1098-01C-01R-0522-01	ACTA2	7.93115256233731
TCGA-12-1098-01C-01R-0522-01	ACTB	11.4583408989659
TCGA-12-1098-01C-01R-0522-01	ACTC1	4.6297569262514
TCGA-12-1098-01C-01R-0522-01	ACTG1	12.3845815450412
TCGA-12-1098-01C-01R-0522-01	ACTG2	4.4089458006522
TCGA-12-1098-01C-01R-0522-01	ACTL6A	7.51868352746639
TCGA-12-1098-01C-01R-0522-01	ACTL6B	3.95147797855671
TCGA-12-1098-01C-01R-0522-01	ACTL7A	4.05138188706501
TCGA-12-1098-01C-01R-0522-01	ACTL7B	3.96395783448266
TCGA-12-1098-01C-01R-0522-01	ACTL8	4.27183301142865
TCGA-12-1098-01C-01R-0522-01	ACTN1	7.43246747851438
TCGA-12-1098-01C-01R-0522-01	ACTN2	5.83041742911815
TCGA-12-1098-01C-01R-0522-01	ACTN3	4.39460765771326
TCGA-12-1098-01C-01R-0522-01	ACTN4	8.1395023279722
TCGA-12-1098-01C-01R-0522-01	ACTR10	9.87889893086188
TCGA-12-1098-01C-01R-0522-01	ACTR1A	7.91938137769312
TCGA-12-1098-01C-01R-0522-01	ACTR1B	7.52316302079524
TCGA-12-1098-01C-01R-0522-01	ACTR2	8.44794358854204
TCGA-12-1098-01C-01R-0522-01	ACTR3	9.82428248962717
TCGA-12-1098-01C-01R-0522-01	ACTR3B	6.77310921735093
TCGA-12-1098-01C-01R-0522-01	ACTR5	4.96087576471028
TCGA-12-1098-01C-01R-0522-01	ACTR6	8.1722617662703
TCGA-12-1098-01C-01R-0522-01	ACTR8	5.65297590119162
TCGA-12-1098-01C-01R-0522-01	ACVR1	8.46408065960357
TCGA-12-1098-01C-01R-0522-01	ACVR1B	5.06198089802947
TCGA-12-1098-01C-01R-0522-01	ACVR2A	6.55241698693607
TCGA-12-1098-01C-01R-0522-01	ACVR2B	4.892217610654
TCGA-12-1098-01C-01R-0522-01	ACVRL1	4.20631641516509
TCGA-12-1098-01C-01R-0522-01	ACY1	6.59621398816309
TCGA-12-1098-01C-01R-0522-01	ACYP1	5.67399016911350
TCGA-12-1098-01C-01R-0522-01	ACYP2	9.34434128945478
TCGA-12-1098-01C-01R-0522-01	ADA	4.57067301483128
TCGA-12-1098-01C-01R-0522-01	ADAM10	4.65542142803951
TCGA-12-1098-01C-01R-0522-01	ADAM11	4.25882607854531
TCGA-12-1098-01C-01R-0522-01	ADAM12	4.44046253639524
TCGA-12-1098-01C-01R-0522-01	ADAM15	4.5220786135702
TCGA-12-1098-01C-01R-0522-01	ADAM17	5.4946487042066
TCGA-12-1098-01C-01R-0522-01	ADAM18	4.71952209868797
TCGA-12-1098-01C-01R-0522-01	ADAM19	4.2561957285991
TCGA-12-1098-01C-01R-0522-01	ADAM2	3.62279774843614
TCGA-12-1098-01C-01R-0522-01	ADAM20	4.5503508352465
TCGA-12-1098-01C-01R-0522-01	ADAM22	4.08733836090749
TCGA-12-1098-01C-01R-0522-01	ADAM23	5.71416039520829
TCGA-12-1098-01C-01R-0522-01	ADAM28	4.84635177656574
TCGA-12-1098-01C-01R-0522-01	ADAM29	4.36863873794186
TCGA-12-1098-01C-01R-0522-01	ADAM30	4.07611343124255
TCGA-12-1098-01C-01R-0522-01	ADAM5P	3.93246402465353
TCGA-12-1098-01C-01R-0522-01	ADAM7	4.11210888437681
TCGA-12-1098-01C-01R-0522-01	ADAM8	4.49338713007595
TCGA-12-1098-01C-01R-0522-01	ADAM9	9.23923621233171
TCGA-12-1098-01C-01R-0522-01	ADAMDEC1	4.31081078808264
TCGA-12-1098-01C-01R-0522-01	ADAMTS1	5.45579062686602
TCGA-12-1098-01C-01R-0522-01	ADAMTS12	4.11251793495291
TCGA-12-1098-01C-01R-0522-01	ADAMTS13	4.92067096375292
TCGA-12-1098-01C-01R-0522-01	ADAMTS2	4.42768586312169
TCGA-12-1098-01C-01R-0522-01	ADAMTS3	4.74461511992489
TCGA-12-1098-01C-01R-0522-01	ADAMTS5	5.75128640846678
TCGA-12-1098-01C-01R-0522-01	ADAMTS6	4.13702223602218
TCGA-12-1098-01C-01R-0522-01	ADAMTS7	4.23174165225988
TCGA-12-1098-01C-01R-0522-01	ADAMTS8	4.19370867795379
TCGA-12-1098-01C-01R-0522-01	ADAMTS9	4.85584645240368
TCGA-12-1098-01C-01R-0522-01	ADAMTSL2	4.18209772417801
TCGA-12-1098-01C-01R-0522-01	ADAMTSL3	3.79888952037570
TCGA-12-1098-01C-01R-0522-01	ADAR	10.0948970986369
TCGA-12-1098-01C-01R-0522-01	ADARB1	5.01309295354458
TCGA-12-1098-01C-01R-0522-01	ADARB2	4.31473106696434
TCGA-12-1098-01C-01R-0522-01	ADAT1	6.28618772756386
TCGA-12-1098-01C-01R-0522-01	ADCK2	5.95192444029657
TCGA-12-1098-01C-01R-0522-01	ADCY1	4.50480517024614
TCGA-12-1098-01C-01R-0522-01	ADCY2	5.35854174818713
TCGA-12-1098-01C-01R-0522-01	ADCY6	5.63009900495716
TCGA-12-1098-01C-01R-0522-01	ADCY7	6.17328186334753
TCGA-12-1098-01C-01R-0522-01	ADCY8	5.18632223114252
TCGA-12-1098-01C-01R-0522-01	ADCY9	5.819471425825
TCGA-12-1098-01C-01R-0522-01	ADCYAP1	3.86587568094168
TCGA-12-1098-01C-01R-0522-01	ADCYAP1R1	3.91169891368552
TCGA-12-1098-01C-01R-0522-01	ADD1	8.53360599215286
TCGA-12-1098-01C-01R-0522-01	ADD2	4.48101189316732
TCGA-12-1098-01C-01R-0522-01	ADD3	10.6497433043421
TCGA-12-1098-01C-01R-0522-01	ADFP	7.13628915925798
TCGA-12-1098-01C-01R-0522-01	ADH1A	3.97326854290462
TCGA-12-1098-01C-01R-0522-01	ADH1B	3.89495483419506
TCGA-12-1098-01C-01R-0522-01	ADH1C	4.17305276285894
TCGA-12-1098-01C-01R-0522-01	ADH5	8.6758658531848
TCGA-12-1098-01C-01R-0522-01	ADH6	4.15185657398481
TCGA-12-1098-01C-01R-0522-01	ADH7	3.85936027693650
TCGA-12-1098-01C-01R-0522-01	ADI1	8.89610018951458
TCGA-12-1098-01C-01R-0522-01	ADIPOQ	4.32323402144914
TCGA-12-1098-01C-01R-0522-01	ADIPOR1	8.09823356727912
TCGA-12-1098-01C-01R-0522-01	ADIPOR2	9.36139459605297
TCGA-12-1098-01C-01R-0522-01	ADK	7.73390728946046
TCGA-12-1098-01C-01R-0522-01	ADM	8.37893471790557
TCGA-12-1098-01C-01R-0522-01	ADM2	4.6371003273568
TCGA-12-1098-01C-01R-0522-01	ADMR	4.03048714237993
TCGA-12-1098-01C-01R-0522-01	ADNP	8.52868767340766
TCGA-12-1098-01C-01R-0522-01	ADNP2	7.12331312456874
TCGA-12-1098-01C-01R-0522-01	ADORA1	5.62958474484642
TCGA-12-1098-01C-01R-0522-01	ADORA2A	4.28456644100279
TCGA-12-1098-01C-01R-0522-01	ADORA2B	6.32851935033445
TCGA-12-1098-01C-01R-0522-01	ADORA3	6.9299488664459
TCGA-12-1098-01C-01R-0522-01	ADPGK	6.87512584833563
TCGA-12-1098-01C-01R-0522-01	ADPRH	4.30286019497499
TCGA-12-1098-01C-01R-0522-01	ADRA1A	3.83881854359247
TCGA-12-1098-01C-01R-0522-01	ADRA1B	4.80748522988402
TCGA-12-1098-01C-01R-0522-01	ADRA1D	4.0384786465117
TCGA-12-1098-01C-01R-0522-01	ADRA2A	3.69427636617968
TCGA-12-1098-01C-01R-0522-01	ADRA2B	4.65250660478118
TCGA-12-1098-01C-01R-0522-01	ADRA2C	4.41187118027882
TCGA-12-1098-01C-01R-0522-01	ADRB1	4.16383851770002
TCGA-12-1098-01C-01R-0522-01	ADRB2	4.26547326434122
TCGA-12-1098-01C-01R-0522-01	ADRB3	4.70156822369393
TCGA-12-1098-01C-01R-0522-01	ADRBK1	5.04872067090154
TCGA-12-1098-01C-01R-0522-01	ADRBK2	4.60499383325778
TCGA-12-1098-01C-01R-0522-01	ADRM1	7.52951217261588
TCGA-12-1098-01C-01R-0522-01	ADSL	9.01240306281985
TCGA-12-1098-01C-01R-0522-01	ADSS	7.20832129433149
TCGA-12-1098-01C-01R-0522-01	AEBP1	7.16959001678752
TCGA-12-1098-01C-01R-0522-01	AES	7.55450102807647
TCGA-12-1098-01C-01R-0522-01	AFAP1	5.9100042925476
TCGA-12-1098-01C-01R-0522-01	AFF1	5.36028690471569
TCGA-12-1098-01C-01R-0522-01	AFF2	4.37532783607217
TCGA-12-1098-01C-01R-0522-01	AFF3	3.95834977614939
TCGA-12-1098-01C-01R-0522-01	AFF4	4.20548782015056
TCGA-12-1098-01C-01R-0522-01	AFG3L2	6.20429187802798
TCGA-12-1098-01C-01R-0522-01	AFM	3.87799925779242
TCGA-12-1098-01C-01R-0522-01	AFP	4.09679186896198
TCGA-12-1098-01C-01R-0522-01	AFTPH	8.41525770625668
TCGA-12-1098-01C-01R-0522-01	AGA	6.63034867787131
TCGA-12-1098-01C-01R-0522-01	AGBL2	3.82220319897480
TCGA-12-1098-01C-01R-0522-01	AGBL5	5.52844528734082
TCGA-12-1098-01C-01R-0522-01	AGER	4.22896793619966
TCGA-12-1098-01C-01R-0522-01	AGGF1	6.65767324353846
TCGA-12-1098-01C-01R-0522-01	AGK	7.84531000528023
TCGA-12-1098-01C-01R-0522-01	AGL	8.45934856426109
TCGA-12-1098-01C-01R-0522-01	AGPAT1	7.14729126917527
TCGA-12-1098-01C-01R-0522-01	AGPAT2	5.70734122602487
TCGA-12-1098-01C-01R-0522-01	AGPAT3	5.04692714794319
TCGA-12-1098-01C-01R-0522-01	AGPAT4	5.75977757687976
TCGA-12-1098-01C-01R-0522-01	AGPAT5	9.57285794233097
TCGA-12-1098-01C-01R-0522-01	AGPAT7	4.46302139858878
TCGA-12-1098-01C-01R-0522-01	AGPS	4.70282370234976
TCGA-12-1098-01C-01R-0522-01	AGR2	3.9533157568405
TCGA-12-1098-01C-01R-0522-01	AGRN	5.7603545866619
TCGA-12-1098-01C-01R-0522-01	AGRP	4.53653347018713
TCGA-12-1098-01C-01R-0522-01	AGT	10.3117243438612
TCGA-12-1098-01C-01R-0522-01	AGTPBP1	6.8186750077961
TCGA-12-1098-01C-01R-0522-01	AGTR1	4.16848865193093
TCGA-12-1098-01C-01R-0522-01	AGTR2	3.90101104168442
TCGA-12-1098-01C-01R-0522-01	AGTRL1	5.91573170120532
TCGA-12-1098-01C-01R-0522-01	AGXT	3.81814144452524
TCGA-12-1098-01C-01R-0522-01	AGXT2L1	4.07478564058937
TCGA-12-1098-01C-01R-0522-01	AHCTF1	6.81521958805574
TCGA-12-1098-01C-01R-0522-01	AHCY	9.38076463503795
TCGA-12-1098-01C-01R-0522-01	AHCYL1	9.24366198201687
TCGA-12-1098-01C-01R-0522-01	AHDC1	6.5644800368492
TCGA-12-1098-01C-01R-0522-01	AHI1	5.84641959431849
TCGA-12-1098-01C-01R-0522-01	AHNAK	5.81530481614389
TCGA-12-1098-01C-01R-0522-01	AHNAK2	6.4524089188038
TCGA-12-1098-01C-01R-0522-01	AHR	5.44765320110272
TCGA-12-1098-01C-01R-0522-01	AHSA1	8.5457755613145
TCGA-12-1098-01C-01R-0522-01	AHSG	4.35221548345358
TCGA-12-1098-01C-01R-0522-01	AICDA	4.03963547286478
TCGA-12-1098-01C-01R-0522-01	AIF1	6.63673833548473
TCGA-12-1098-01C-01R-0522-01	AIFM1	6.4766273091839
TCGA-12-1098-01C-01R-0522-01	AIM1	4.56059406018054
TCGA-12-1098-01C-01R-0522-01	AIM1L	4.68853248484518
TCGA-12-1098-01C-01R-0522-01	AIM2	4.87453143682891
TCGA-12-1098-01C-01R-0522-01	AIP	6.54095702055125
TCGA-12-1098-01C-01R-0522-01	AIPL1	4.29345438852864
TCGA-12-1098-01C-01R-0522-01	AIRE	4.47313928673599
TCGA-12-1098-01C-01R-0522-01	AJAP1	4.04822409824902
TCGA-12-1098-01C-01R-0522-01	AK1	8.36880603094601
TCGA-12-1098-01C-01R-0522-01	AK2	6.41061684163723
TCGA-12-1098-01C-01R-0522-01	AK3L1	7.9910349523331
TCGA-12-1098-01C-01R-0522-01	AK5	4.46326879123523
TCGA-12-1098-01C-01R-0522-01	AKAP1	6.17793637000324
TCGA-12-1098-01C-01R-0522-01	AKAP10	4.34595513105895
TCGA-12-1098-01C-01R-0522-01	AKAP11	8.24841057708631
TCGA-12-1098-01C-01R-0522-01	AKAP12	8.52871211243815
TCGA-12-1098-01C-01R-0522-01	AKAP13	6.67031760233612
TCGA-12-1098-01C-01R-0522-01	AKAP3	4.69198988210261
TCGA-12-1098-01C-01R-0522-01	AKAP4	3.95675420849735
TCGA-12-1098-01C-01R-0522-01	AKAP5	3.46778575332659
TCGA-12-1098-01C-01R-0522-01	AKAP6	4.74362087650787
TCGA-12-1098-01C-01R-0522-01	AKAP7	6.26092441364485
TCGA-12-1098-01C-01R-0522-01	AKAP8	6.38305744328514
TCGA-12-1098-01C-01R-0522-01	AKAP8L	5.37290835654921
TCGA-12-1098-01C-01R-0522-01	AKAP9	5.71792456656238
TCGA-12-1098-01C-01R-0522-01	AKR1A1	10.0617955419008
TCGA-12-1098-01C-01R-0522-01	AKR1B1	10.6004267837279
TCGA-12-1098-01C-01R-0522-01	AKR1B10	4.07968024968972
TCGA-12-1098-01C-01R-0522-01	AKR1C3	5.71274958744397
TCGA-12-1098-01C-01R-0522-01	AKR1C4	3.68177350745899
TCGA-12-1098-01C-01R-0522-01	AKR1D1	3.91130886800194
TCGA-12-1098-01C-01R-0522-01	AKR7A2	8.51501604616427
TCGA-12-1098-01C-01R-0522-01	AKR7A3	5.06160653650937
TCGA-12-1098-01C-01R-0522-01	AKT1	7.39634464239096
TCGA-12-1098-01C-01R-0522-01	AKT2	4.18960757113529
TCGA-12-1098-01C-01R-0522-01	AKT3	4.09538446643235
TCGA-12-1098-01C-01R-0522-01	AKTIP	6.89910730425899
TCGA-12-1098-01C-01R-0522-01	ALAD	6.31573417400493
TCGA-12-1098-01C-01R-0522-01	ALAS1	7.58762153762396
TCGA-12-1098-01C-01R-0522-01	ALAS2	4.23213938683813
TCGA-12-1098-01C-01R-0522-01	ALB	3.94686282614046
TCGA-12-1098-01C-01R-0522-01	ALCAM	9.06980079788972
TCGA-12-1098-01C-01R-0522-01	ALDH18A1	6.68523556969555
TCGA-12-1098-01C-01R-0522-01	ALDH1A1	4.75840307591921
TCGA-12-1098-01C-01R-0522-01	ALDH1A2	4.59648779306707
TCGA-12-1098-01C-01R-0522-01	ALDH1A3	4.12538446009035
TCGA-12-1098-01C-01R-0522-01	ALDH1B1	4.31161681521785
TCGA-12-1098-01C-01R-0522-01	ALDH1L1	9.1937089787016
TCGA-12-1098-01C-01R-0522-01	ALDH2	10.1175059793438
TCGA-12-1098-01C-01R-0522-01	ALDH3A1	4.84292920405248
TCGA-12-1098-01C-01R-0522-01	ALDH3A2	8.13815178394691
TCGA-12-1098-01C-01R-0522-01	ALDH3B1	5.50258491304798
TCGA-12-1098-01C-01R-0522-01	ALDH3B2	3.87221673307233
TCGA-12-1098-01C-01R-0522-01	ALDH4A1	6.41300391971311
TCGA-12-1098-01C-01R-0522-01	ALDH5A1	6.05864100377415
TCGA-12-1098-01C-01R-0522-01	ALDH6A1	9.83256295661097
TCGA-12-1098-01C-01R-0522-01	ALDH7A1	6.6333448245286
TCGA-12-1098-01C-01R-0522-01	ALDH8A1	3.99394729021327
TCGA-12-1098-01C-01R-0522-01	ALDH9A1	9.9034141034936
TCGA-12-1098-01C-01R-0522-01	ALDOA	12.0675462922763
TCGA-12-1098-01C-01R-0522-01	ALDOAP2	3.71584136750156
TCGA-12-1098-01C-01R-0522-01	ALDOB	4.25932950332365
TCGA-12-1098-01C-01R-0522-01	ALDOC	9.4368671867261
TCGA-12-1098-01C-01R-0522-01	ALG12	4.82135738706904
TCGA-12-1098-01C-01R-0522-01	ALG3	6.25697801165397
TCGA-12-1098-01C-01R-0522-01	ALG5	9.81122601627454
TCGA-12-1098-01C-01R-0522-01	ALG6	7.33093219196677
TCGA-12-1098-01C-01R-0522-01	ALG8	8.3773318162487
TCGA-12-1098-01C-01R-0522-01	ALG9	6.93373171074173
TCGA-12-1098-01C-01R-0522-01	ALK	6.75967904985649
TCGA-12-1098-01C-01R-0522-01	ALKBH1	7.4217647571258
TCGA-12-1098-01C-01R-0522-01	ALKBH4	5.3502476550633
TCGA-12-1098-01C-01R-0522-01	ALLC	4.2475168690572
TCGA-12-1098-01C-01R-0522-01	ALMS1	5.9838535959177
TCGA-12-1098-01C-01R-0522-01	ALOX12	4.30909882624772
TCGA-12-1098-01C-01R-0522-01	ALOX12B	3.80866846790127
TCGA-12-1098-01C-01R-0522-01	ALOX12P2	4.51156265932632
TCGA-12-1098-01C-01R-0522-01	ALOX15	3.89041671844818
TCGA-12-1098-01C-01R-0522-01	ALOX15B	6.16696248436151
TCGA-12-1098-01C-01R-0522-01	ALOX5	4.65044569214601
TCGA-12-1098-01C-01R-0522-01	ALOX5AP	7.30258607580547
TCGA-12-1098-01C-01R-0522-01	ALOXE3	4.40834412497532
TCGA-12-1098-01C-01R-0522-01	ALPI	4.13320258730849
TCGA-12-1098-01C-01R-0522-01	ALPK3	4.61488538209408
TCGA-12-1098-01C-01R-0522-01	ALPL	4.26494793376961
TCGA-12-1098-01C-01R-0522-01	ALPP	4.09184775785886
TCGA-12-1098-01C-01R-0522-01	ALPPL2	4.07245141598641
TCGA-12-1098-01C-01R-0522-01	ALS2CL	5.2146570705544
TCGA-12-1098-01C-01R-0522-01	ALS2CR8	4.13818350795637
TCGA-12-1098-01C-01R-0522-01	ALX1	4.29660763099028
TCGA-12-1098-01C-01R-0522-01	ALX3	4.41416584291426
TCGA-12-1098-01C-01R-0522-01	ALX4	4.32848360360216
TCGA-12-1098-01C-01R-0522-01	AMACR	4.66251333368623
TCGA-12-1098-01C-01R-0522-01	AMBN	4.09666336589189
TCGA-12-1098-01C-01R-0522-01	AMBP	4.13906103315103
TCGA-12-1098-01C-01R-0522-01	AMD1	8.20405824396457
TCGA-12-1098-01C-01R-0522-01	AMDHD2	5.31238250498274
TCGA-12-1098-01C-01R-0522-01	AMELX	3.61342000150735
TCGA-12-1098-01C-01R-0522-01	AMELY	4.07665692604958
TCGA-12-1098-01C-01R-0522-01	AMFR	7.81129501539396
TCGA-12-1098-01C-01R-0522-01	AMH	4.84921800152089
TCGA-12-1098-01C-01R-0522-01	AMHR2	4.31413940864218
TCGA-12-1098-01C-01R-0522-01	AMIGO2	7.99134987750356
TCGA-12-1098-01C-01R-0522-01	AMMECR1	5.97416248155875
TCGA-12-1098-01C-01R-0522-01	AMN	4.21082975999072
TCGA-12-1098-01C-01R-0522-01	AMOT	4.92507890915111
