barcode	gene symbol	value
TCGA-02-0269-01B-01R-0280-01	ABHD2	7.22461851712785
TCGA-02-0269-01B-01R-0280-01	ABHD3	6.36276948904112
TCGA-02-0269-01B-01R-0280-01	ABHD4	7.77233340319492
TCGA-02-0269-01B-01R-0280-01	ABHD5	5.68438704626872
TCGA-02-0269-01B-01R-0280-01	ABHD6	6.11126113933989
TCGA-02-0269-01B-01R-0280-01	ABHD8	5.35755482345292
TCGA-02-0269-01B-01R-0280-01	ABHD9	4.44939767247501
TCGA-02-0269-01B-01R-0280-01	ABI1	6.90180508193201
TCGA-02-0269-01B-01R-0280-01	ABI2	6.31350529871732
TCGA-02-0269-01B-01R-0280-01	ABL1	9.36014501700242
TCGA-02-0269-01B-01R-0280-01	ABL2	4.36208240704599
TCGA-02-0269-01B-01R-0280-01	ABLIM1	9.02400031146846
TCGA-02-0269-01B-01R-0280-01	ABLIM3	5.75738573632169
TCGA-02-0269-01B-01R-0280-01	ABO	3.93330533985491
TCGA-02-0269-01B-01R-0280-01	ABP1	3.86865990262523
TCGA-02-0269-01B-01R-0280-01	ABR	6.70062936285158
TCGA-02-0269-01B-01R-0280-01	ABT1	5.90323185624694
TCGA-02-0269-01B-01R-0280-01	ABTB2	4.84347141146675
TCGA-02-0269-01B-01R-0280-01	ACAA1	8.34006360226336
TCGA-02-0269-01B-01R-0280-01	ACAA2	6.69040343703464
TCGA-02-0269-01B-01R-0280-01	ACACA	8.42282574160168
TCGA-02-0269-01B-01R-0280-01	ACACB	6.01770352021363
TCGA-02-0269-01B-01R-0280-01	ACAD10	5.31824765351243
TCGA-02-0269-01B-01R-0280-01	ACAD8	7.29870363997132
TCGA-02-0269-01B-01R-0280-01	ACADL	3.85761867114484
TCGA-02-0269-01B-01R-0280-01	ACADM	8.76051063008944
TCGA-02-0269-01B-01R-0280-01	ACADS	5.08652533242394
TCGA-02-0269-01B-01R-0280-01	ACADSB	4.02435547278857
TCGA-02-0269-01B-01R-0280-01	ACADVL	8.93637599617648
TCGA-02-0269-01B-01R-0280-01	ACAN	4.38759574203261
TCGA-02-0269-01B-01R-0280-01	ACAT1	8.59989877145545
TCGA-02-0269-01B-01R-0280-01	ACAT2	7.11188243272876
TCGA-02-0269-01B-01R-0280-01	ACBD3	8.62801860712461
TCGA-02-0269-01B-01R-0280-01	ACBD4	5.07832169459405
TCGA-02-0269-01B-01R-0280-01	ACCN1	4.41173828419711
TCGA-02-0269-01B-01R-0280-01	ACCN2	6.65439270931807
TCGA-02-0269-01B-01R-0280-01	ACCN3	4.36992423799138
TCGA-02-0269-01B-01R-0280-01	ACCN4	6.35785077046546
TCGA-02-0269-01B-01R-0280-01	ACD	7.28907271789841
TCGA-02-0269-01B-01R-0280-01	ACE	4.58326873894489
TCGA-02-0269-01B-01R-0280-01	ACE2	3.7067564184906
TCGA-02-0269-01B-01R-0280-01	ACF	4.39494789745276
TCGA-02-0269-01B-01R-0280-01	ACHE	4.41846349315672
TCGA-02-0269-01B-01R-0280-01	ACIN1	7.26567012458846
TCGA-02-0269-01B-01R-0280-01	ACLY	8.3238245732067
TCGA-02-0269-01B-01R-0280-01	ACN9	6.09523120563898
TCGA-02-0269-01B-01R-0280-01	ACO1	7.1449091625368
TCGA-02-0269-01B-01R-0280-01	ACOT11	4.67424637198901
TCGA-02-0269-01B-01R-0280-01	ACOT7	5.60730626772874
TCGA-02-0269-01B-01R-0280-01	ACOT8	6.59574224388106
TCGA-02-0269-01B-01R-0280-01	ACOT9	7.8401033808786
TCGA-02-0269-01B-01R-0280-01	ACOX1	6.35973213683014
TCGA-02-0269-01B-01R-0280-01	ACOX2	4.95213237441372
TCGA-02-0269-01B-01R-0280-01	ACOX3	5.78993705014758
TCGA-02-0269-01B-01R-0280-01	ACOXL	3.68584124554392
TCGA-02-0269-01B-01R-0280-01	ACP1	7.53110572645657
TCGA-02-0269-01B-01R-0280-01	ACP2	8.0057693018035
TCGA-02-0269-01B-01R-0280-01	ACP5	4.09703742434526
TCGA-02-0269-01B-01R-0280-01	ACP6	7.9344204814554
TCGA-02-0269-01B-01R-0280-01	ACPP	4.16152419401299
TCGA-02-0269-01B-01R-0280-01	ACR	4.48826724636914
TCGA-02-0269-01B-01R-0280-01	ACRV1	3.87965148604106
TCGA-02-0269-01B-01R-0280-01	ACSBG1	9.01250246697479
TCGA-02-0269-01B-01R-0280-01	ACSBG2	4.07095865828592
TCGA-02-0269-01B-01R-0280-01	ACSL1	5.38223587225876
TCGA-02-0269-01B-01R-0280-01	ACSL3	9.92402160263368
TCGA-02-0269-01B-01R-0280-01	ACSL4	4.84184187460382
TCGA-02-0269-01B-01R-0280-01	ACSL5	4.78526986072186
TCGA-02-0269-01B-01R-0280-01	ACSL6	4.93313052288677
TCGA-02-0269-01B-01R-0280-01	ACSM1	4.02177569020642
TCGA-02-0269-01B-01R-0280-01	ACSM3	3.68583568611692
TCGA-02-0269-01B-01R-0280-01	ACTA1	4.40277996602183
TCGA-02-0269-01B-01R-0280-01	ACTA2	8.2865790526001
TCGA-02-0269-01B-01R-0280-01	ACTB	12.3196138297622
TCGA-02-0269-01B-01R-0280-01	ACTC1	4.70380654062197
TCGA-02-0269-01B-01R-0280-01	ACTG1	12.7246127295914
TCGA-02-0269-01B-01R-0280-01	ACTG2	4.79935149072552
TCGA-02-0269-01B-01R-0280-01	ACTL6A	7.4882202886068
TCGA-02-0269-01B-01R-0280-01	ACTL6B	4.02466506829995
TCGA-02-0269-01B-01R-0280-01	ACTL7A	3.91859477154211
TCGA-02-0269-01B-01R-0280-01	ACTL7B	3.57879395832449
TCGA-02-0269-01B-01R-0280-01	ACTL8	4.2602067355064
TCGA-02-0269-01B-01R-0280-01	ACTN1	9.37874319915043
TCGA-02-0269-01B-01R-0280-01	ACTN2	7.65740404861091
TCGA-02-0269-01B-01R-0280-01	ACTN3	4.06385486969091
TCGA-02-0269-01B-01R-0280-01	ACTN4	7.9803420901947
TCGA-02-0269-01B-01R-0280-01	ACTR10	9.51122277828768
TCGA-02-0269-01B-01R-0280-01	ACTR1A	6.87005395315339
TCGA-02-0269-01B-01R-0280-01	ACTR1B	7.08101265040656
TCGA-02-0269-01B-01R-0280-01	ACTR2	9.14166390836708
TCGA-02-0269-01B-01R-0280-01	ACTR3	9.99747351370745
TCGA-02-0269-01B-01R-0280-01	ACTR3B	6.4285813798491
TCGA-02-0269-01B-01R-0280-01	ACTR5	5.83481358519521
TCGA-02-0269-01B-01R-0280-01	ACTR6	7.60495968445908
TCGA-02-0269-01B-01R-0280-01	ACTR8	5.76012927362798
TCGA-02-0269-01B-01R-0280-01	ACVR1	7.24880012480686
TCGA-02-0269-01B-01R-0280-01	ACVR1B	5.03533223122922
TCGA-02-0269-01B-01R-0280-01	ACVR2A	5.86206483842188
TCGA-02-0269-01B-01R-0280-01	ACVR2B	5.79403473964323
TCGA-02-0269-01B-01R-0280-01	ACVRL1	4.62406763254893
TCGA-02-0269-01B-01R-0280-01	ACY1	5.5028991637486
TCGA-02-0269-01B-01R-0280-01	ACYP1	7.19549401496848
TCGA-02-0269-01B-01R-0280-01	ACYP2	8.91090014864564
TCGA-02-0269-01B-01R-0280-01	ADA	5.13176529247649
TCGA-02-0269-01B-01R-0280-01	ADAM10	4.6192680240372
TCGA-02-0269-01B-01R-0280-01	ADAM11	4.36544606667493
TCGA-02-0269-01B-01R-0280-01	ADAM12	5.17597541110183
TCGA-02-0269-01B-01R-0280-01	ADAM15	4.49200645084133
TCGA-02-0269-01B-01R-0280-01	ADAM17	5.95293822485371
TCGA-02-0269-01B-01R-0280-01	ADAM18	4.31120089768727
TCGA-02-0269-01B-01R-0280-01	ADAM19	6.17579058756933
TCGA-02-0269-01B-01R-0280-01	ADAM2	3.55694486024971
TCGA-02-0269-01B-01R-0280-01	ADAM20	4.27146046318994
TCGA-02-0269-01B-01R-0280-01	ADAM22	4.23178705460757
TCGA-02-0269-01B-01R-0280-01	ADAM23	6.09438508048524
TCGA-02-0269-01B-01R-0280-01	ADAM28	4.69872596514329
TCGA-02-0269-01B-01R-0280-01	ADAM29	4.27884430515194
TCGA-02-0269-01B-01R-0280-01	ADAM30	3.83463847037198
TCGA-02-0269-01B-01R-0280-01	ADAM5P	3.8159277470216
TCGA-02-0269-01B-01R-0280-01	ADAM7	3.81928907808201
TCGA-02-0269-01B-01R-0280-01	ADAM8	4.27648524410129
TCGA-02-0269-01B-01R-0280-01	ADAM9	8.71498823908912
TCGA-02-0269-01B-01R-0280-01	ADAMDEC1	3.75964075454804
TCGA-02-0269-01B-01R-0280-01	ADAMTS1	6.1407993528299
TCGA-02-0269-01B-01R-0280-01	ADAMTS12	4.09233470480788
TCGA-02-0269-01B-01R-0280-01	ADAMTS13	4.54730712979364
TCGA-02-0269-01B-01R-0280-01	ADAMTS2	4.53646920423741
TCGA-02-0269-01B-01R-0280-01	ADAMTS3	7.46518162612284
TCGA-02-0269-01B-01R-0280-01	ADAMTS5	6.86019850671103
TCGA-02-0269-01B-01R-0280-01	ADAMTS6	4.20854560667353
TCGA-02-0269-01B-01R-0280-01	ADAMTS7	4.12811093617716
TCGA-02-0269-01B-01R-0280-01	ADAMTS8	3.95364372972724
TCGA-02-0269-01B-01R-0280-01	ADAMTS9	5.39577232875066
TCGA-02-0269-01B-01R-0280-01	ADAMTSL2	4.5312485387635
TCGA-02-0269-01B-01R-0280-01	ADAMTSL3	4.23417159777289
TCGA-02-0269-01B-01R-0280-01	ADAR	11.2078989209038
TCGA-02-0269-01B-01R-0280-01	ADARB1	5.18301424341918
TCGA-02-0269-01B-01R-0280-01	ADARB2	3.76642689854783
TCGA-02-0269-01B-01R-0280-01	ADAT1	6.843592651688
TCGA-02-0269-01B-01R-0280-01	ADCK2	5.81845316072647
TCGA-02-0269-01B-01R-0280-01	ADCY1	4.59055735527677
TCGA-02-0269-01B-01R-0280-01	ADCY2	5.15832415491715
TCGA-02-0269-01B-01R-0280-01	ADCY6	6.07188228179335
TCGA-02-0269-01B-01R-0280-01	ADCY7	5.66269488415569
TCGA-02-0269-01B-01R-0280-01	ADCY8	4.90681290322045
TCGA-02-0269-01B-01R-0280-01	ADCY9	5.66889385465619
TCGA-02-0269-01B-01R-0280-01	ADCYAP1	4.09182468107835
TCGA-02-0269-01B-01R-0280-01	ADCYAP1R1	4.23096343896855
TCGA-02-0269-01B-01R-0280-01	ADD1	8.76870983328202
TCGA-02-0269-01B-01R-0280-01	ADD2	5.51769197235273
TCGA-02-0269-01B-01R-0280-01	ADD3	10.0779044604549
TCGA-02-0269-01B-01R-0280-01	ADFP	6.9752123796229
TCGA-02-0269-01B-01R-0280-01	ADH1A	3.81997371315636
TCGA-02-0269-01B-01R-0280-01	ADH1B	3.88655916714081
TCGA-02-0269-01B-01R-0280-01	ADH1C	3.97820350768776
TCGA-02-0269-01B-01R-0280-01	ADH5	8.26106879622961
TCGA-02-0269-01B-01R-0280-01	ADH6	4.06777341107557
TCGA-02-0269-01B-01R-0280-01	ADH7	3.85789758706131
TCGA-02-0269-01B-01R-0280-01	ADI1	7.5446273792562
TCGA-02-0269-01B-01R-0280-01	ADIPOQ	3.89394295912909
TCGA-02-0269-01B-01R-0280-01	ADIPOR1	7.72527908433672
TCGA-02-0269-01B-01R-0280-01	ADIPOR2	9.0094524337625
TCGA-02-0269-01B-01R-0280-01	ADK	6.34452523940059
TCGA-02-0269-01B-01R-0280-01	ADM	10.0306242024247
TCGA-02-0269-01B-01R-0280-01	ADM2	4.54716848775564
TCGA-02-0269-01B-01R-0280-01	ADMR	4.0695838311584
TCGA-02-0269-01B-01R-0280-01	ADNP	9.74279162817879
TCGA-02-0269-01B-01R-0280-01	ADNP2	7.54673411532277
TCGA-02-0269-01B-01R-0280-01	ADORA1	6.21967371471864
TCGA-02-0269-01B-01R-0280-01	ADORA2A	4.81633253232077
TCGA-02-0269-01B-01R-0280-01	ADORA2B	5.36882774031986
TCGA-02-0269-01B-01R-0280-01	ADORA3	5.26124186406359
TCGA-02-0269-01B-01R-0280-01	ADPGK	7.33957195021216
TCGA-02-0269-01B-01R-0280-01	ADPRH	4.187653664435
TCGA-02-0269-01B-01R-0280-01	ADRA1A	4.07662072117658
TCGA-02-0269-01B-01R-0280-01	ADRA1B	4.88794375073953
TCGA-02-0269-01B-01R-0280-01	ADRA1D	4.39624794399124
TCGA-02-0269-01B-01R-0280-01	ADRA2A	4.25559065836306
TCGA-02-0269-01B-01R-0280-01	ADRA2B	4.36642307385445
TCGA-02-0269-01B-01R-0280-01	ADRA2C	4.24819382662629
TCGA-02-0269-01B-01R-0280-01	ADRB1	3.82538691416386
TCGA-02-0269-01B-01R-0280-01	ADRB2	4.10848377856901
TCGA-02-0269-01B-01R-0280-01	ADRB3	4.45915704566074
TCGA-02-0269-01B-01R-0280-01	ADRBK1	5.34152221650203
TCGA-02-0269-01B-01R-0280-01	ADRBK2	5.21191205289803
TCGA-02-0269-01B-01R-0280-01	ADRM1	8.6815100592979
TCGA-02-0269-01B-01R-0280-01	ADSL	8.67713141246914
TCGA-02-0269-01B-01R-0280-01	ADSS	7.50732792097436
TCGA-02-0269-01B-01R-0280-01	AEBP1	10.7541372079498
TCGA-02-0269-01B-01R-0280-01	AES	8.05158020190096
TCGA-02-0269-01B-01R-0280-01	AFAP1	6.19687148175263
TCGA-02-0269-01B-01R-0280-01	AFF1	5.64726561458625
TCGA-02-0269-01B-01R-0280-01	AFF2	4.14086065602825
TCGA-02-0269-01B-01R-0280-01	AFF3	3.821270471822
TCGA-02-0269-01B-01R-0280-01	AFF4	4.20690078271625
TCGA-02-0269-01B-01R-0280-01	AFG3L2	6.19841356608838
TCGA-02-0269-01B-01R-0280-01	AFM	3.66072007010743
TCGA-02-0269-01B-01R-0280-01	AFP	3.65044799305756
TCGA-02-0269-01B-01R-0280-01	AFTPH	8.58599609008273
TCGA-02-0269-01B-01R-0280-01	AGA	6.24700872496164
TCGA-02-0269-01B-01R-0280-01	AGBL2	4.99555946039289
TCGA-02-0269-01B-01R-0280-01	AGBL5	6.86796444501252
TCGA-02-0269-01B-01R-0280-01	AGER	4.21530177173298
TCGA-02-0269-01B-01R-0280-01	AGGF1	6.42190469208681
TCGA-02-0269-01B-01R-0280-01	AGK	7.86533748762195
TCGA-02-0269-01B-01R-0280-01	AGL	8.63791820728063
TCGA-02-0269-01B-01R-0280-01	AGPAT1	7.74100390264517
TCGA-02-0269-01B-01R-0280-01	AGPAT2	5.22783859772111
TCGA-02-0269-01B-01R-0280-01	AGPAT3	5.28823188163992
TCGA-02-0269-01B-01R-0280-01	AGPAT4	5.60154706346646
TCGA-02-0269-01B-01R-0280-01	AGPAT5	10.4986381509103
TCGA-02-0269-01B-01R-0280-01	AGPAT7	4.85827056112827
TCGA-02-0269-01B-01R-0280-01	AGPS	5.14463397301946
TCGA-02-0269-01B-01R-0280-01	AGR2	3.67068066664984
TCGA-02-0269-01B-01R-0280-01	AGRN	5.85405483273311
TCGA-02-0269-01B-01R-0280-01	AGRP	4.55939319594531
TCGA-02-0269-01B-01R-0280-01	AGT	12.0356844463537
TCGA-02-0269-01B-01R-0280-01	AGTPBP1	6.01747262785664
TCGA-02-0269-01B-01R-0280-01	AGTR1	4.08891081528886
TCGA-02-0269-01B-01R-0280-01	AGTR2	3.74088442946082
TCGA-02-0269-01B-01R-0280-01	AGTRL1	8.50512281548502
TCGA-02-0269-01B-01R-0280-01	AGXT	3.77521631469154
TCGA-02-0269-01B-01R-0280-01	AGXT2L1	8.2614180676918
TCGA-02-0269-01B-01R-0280-01	AHCTF1	7.88514615665263
TCGA-02-0269-01B-01R-0280-01	AHCY	9.24354809655765
TCGA-02-0269-01B-01R-0280-01	AHCYL1	10.1193991716659
TCGA-02-0269-01B-01R-0280-01	AHDC1	8.5607606836451
TCGA-02-0269-01B-01R-0280-01	AHI1	6.90379718901131
TCGA-02-0269-01B-01R-0280-01	AHNAK	6.72418126620591
TCGA-02-0269-01B-01R-0280-01	AHNAK2	4.40068885470578
TCGA-02-0269-01B-01R-0280-01	AHR	6.7722037078162
TCGA-02-0269-01B-01R-0280-01	AHSA1	8.79940920191473
TCGA-02-0269-01B-01R-0280-01	AHSG	4.03825390269364
TCGA-02-0269-01B-01R-0280-01	AICDA	4.04724425463679
TCGA-02-0269-01B-01R-0280-01	AIF1	5.49251238065562
TCGA-02-0269-01B-01R-0280-01	AIFM1	6.68379018113743
TCGA-02-0269-01B-01R-0280-01	AIM1	4.53162371074226
TCGA-02-0269-01B-01R-0280-01	AIM1L	4.55229490268021
TCGA-02-0269-01B-01R-0280-01	AIM2	4.54765661807721
TCGA-02-0269-01B-01R-0280-01	AIP	6.33989008914806
TCGA-02-0269-01B-01R-0280-01	AIPL1	4.36616944387076
TCGA-02-0269-01B-01R-0280-01	AIRE	4.32960023634181
TCGA-02-0269-01B-01R-0280-01	AJAP1	4.13035343286827
TCGA-02-0269-01B-01R-0280-01	AK1	8.39565846628367
TCGA-02-0269-01B-01R-0280-01	AK2	7.29242513247282
TCGA-02-0269-01B-01R-0280-01	AK3L1	10.0731091005676
TCGA-02-0269-01B-01R-0280-01	AK5	4.42250959414304
TCGA-02-0269-01B-01R-0280-01	AKAP1	6.5012000109899
TCGA-02-0269-01B-01R-0280-01	AKAP10	4.63238921963712
TCGA-02-0269-01B-01R-0280-01	AKAP11	8.64803462223747
TCGA-02-0269-01B-01R-0280-01	AKAP12	8.50271989508405
TCGA-02-0269-01B-01R-0280-01	AKAP13	7.77558405988737
TCGA-02-0269-01B-01R-0280-01	AKAP3	4.13450387557943
TCGA-02-0269-01B-01R-0280-01	AKAP4	3.9118879555531
TCGA-02-0269-01B-01R-0280-01	AKAP5	3.71952867869661
TCGA-02-0269-01B-01R-0280-01	AKAP6	4.76757689935795
TCGA-02-0269-01B-01R-0280-01	AKAP7	6.84772023637919
TCGA-02-0269-01B-01R-0280-01	AKAP8	7.37072784242732
TCGA-02-0269-01B-01R-0280-01	AKAP8L	7.00041235546081
TCGA-02-0269-01B-01R-0280-01	AKAP9	5.99286859897534
TCGA-02-0269-01B-01R-0280-01	AKR1A1	9.3349613289058
TCGA-02-0269-01B-01R-0280-01	AKR1B1	9.54829994934231
TCGA-02-0269-01B-01R-0280-01	AKR1B10	4.08875185184596
TCGA-02-0269-01B-01R-0280-01	AKR1C3	5.21778187265098
TCGA-02-0269-01B-01R-0280-01	AKR1C4	3.62459579839767
TCGA-02-0269-01B-01R-0280-01	AKR1D1	3.94621790643432
TCGA-02-0269-01B-01R-0280-01	AKR7A2	8.05389970498408
TCGA-02-0269-01B-01R-0280-01	AKR7A3	4.95125020406381
TCGA-02-0269-01B-01R-0280-01	AKT1	8.20142848431185
TCGA-02-0269-01B-01R-0280-01	AKT2	4.45476139913613
TCGA-02-0269-01B-01R-0280-01	AKT3	4.07048884508627
TCGA-02-0269-01B-01R-0280-01	AKTIP	7.78409912739329
TCGA-02-0269-01B-01R-0280-01	ALAD	5.67515904153728
TCGA-02-0269-01B-01R-0280-01	ALAS1	7.93432571848192
TCGA-02-0269-01B-01R-0280-01	ALAS2	4.42030014623369
TCGA-02-0269-01B-01R-0280-01	ALB	3.64196374533677
TCGA-02-0269-01B-01R-0280-01	ALCAM	7.32505629867687
TCGA-02-0269-01B-01R-0280-01	ALDH18A1	6.22336968879141
TCGA-02-0269-01B-01R-0280-01	ALDH1A1	4.46318034356776
TCGA-02-0269-01B-01R-0280-01	ALDH1A2	4.14422505864111
TCGA-02-0269-01B-01R-0280-01	ALDH1A3	3.8745954101931
TCGA-02-0269-01B-01R-0280-01	ALDH1B1	4.15679737294127
TCGA-02-0269-01B-01R-0280-01	ALDH1L1	8.73458652384226
TCGA-02-0269-01B-01R-0280-01	ALDH2	9.38688250526452
TCGA-02-0269-01B-01R-0280-01	ALDH3A1	4.6120342628463
TCGA-02-0269-01B-01R-0280-01	ALDH3A2	7.87832871344405
TCGA-02-0269-01B-01R-0280-01	ALDH3B1	4.63943996736977
TCGA-02-0269-01B-01R-0280-01	ALDH3B2	3.84457753054343
TCGA-02-0269-01B-01R-0280-01	ALDH4A1	6.52386401569842
TCGA-02-0269-01B-01R-0280-01	ALDH5A1	7.11320944550843
TCGA-02-0269-01B-01R-0280-01	ALDH6A1	9.83782510541865
TCGA-02-0269-01B-01R-0280-01	ALDH7A1	8.54828818868278
TCGA-02-0269-01B-01R-0280-01	ALDH8A1	5.55804812427994
TCGA-02-0269-01B-01R-0280-01	ALDH9A1	10.8285601327478
TCGA-02-0269-01B-01R-0280-01	ALDOA	11.3596999698302
TCGA-02-0269-01B-01R-0280-01	ALDOAP2	3.84057769713924
TCGA-02-0269-01B-01R-0280-01	ALDOB	4.16258018155989
TCGA-02-0269-01B-01R-0280-01	ALDOC	9.6193821076854
TCGA-02-0269-01B-01R-0280-01	ALG12	5.46383552600033
TCGA-02-0269-01B-01R-0280-01	ALG3	5.75769641473887
TCGA-02-0269-01B-01R-0280-01	ALG5	8.87198596042292
TCGA-02-0269-01B-01R-0280-01	ALG6	7.91614461365711
TCGA-02-0269-01B-01R-0280-01	ALG8	8.43708582312884
TCGA-02-0269-01B-01R-0280-01	ALG9	7.35916401570902
TCGA-02-0269-01B-01R-0280-01	ALK	4.91439973189375
TCGA-02-0269-01B-01R-0280-01	ALKBH1	7.28612651613871
TCGA-02-0269-01B-01R-0280-01	ALKBH4	5.50066393526162
TCGA-02-0269-01B-01R-0280-01	ALLC	4.26560331529198
TCGA-02-0269-01B-01R-0280-01	ALMS1	7.04266750645802
TCGA-02-0269-01B-01R-0280-01	ALOX12	3.93496967813794
TCGA-02-0269-01B-01R-0280-01	ALOX12B	3.93640466393547
TCGA-02-0269-01B-01R-0280-01	ALOX12P2	4.62715857168884
TCGA-02-0269-01B-01R-0280-01	ALOX15	3.80472807678892
TCGA-02-0269-01B-01R-0280-01	ALOX15B	4.37727673572452
TCGA-02-0269-01B-01R-0280-01	ALOX5	4.34364645687003
TCGA-02-0269-01B-01R-0280-01	ALOX5AP	4.95873200043887
TCGA-02-0269-01B-01R-0280-01	ALOXE3	4.06286665382119
TCGA-02-0269-01B-01R-0280-01	ALPI	3.89337726923620
TCGA-02-0269-01B-01R-0280-01	ALPK3	6.92937210814892
TCGA-02-0269-01B-01R-0280-01	ALPL	4.00527639824341
TCGA-02-0269-01B-01R-0280-01	ALPP	4.08996716180069
TCGA-02-0269-01B-01R-0280-01	ALPPL2	4.04695578196138
TCGA-02-0269-01B-01R-0280-01	ALS2CL	5.17698436754465
TCGA-02-0269-01B-01R-0280-01	ALS2CR8	4.57919173423179
TCGA-02-0269-01B-01R-0280-01	ALX1	4.52532521072505
TCGA-02-0269-01B-01R-0280-01	ALX3	4.00997175321251
TCGA-02-0269-01B-01R-0280-01	ALX4	4.14003541819943
TCGA-02-0269-01B-01R-0280-01	AMACR	4.60562137138556
TCGA-02-0269-01B-01R-0280-01	AMBN	4.43476717497438
TCGA-02-0269-01B-01R-0280-01	AMBP	3.92861099054588
TCGA-02-0269-01B-01R-0280-01	AMD1	8.1656394083627
TCGA-02-0269-01B-01R-0280-01	AMDHD2	4.55039863214804
TCGA-02-0269-01B-01R-0280-01	AMELX	3.55620525603658
TCGA-02-0269-01B-01R-0280-01	AMELY	3.72878693494877
TCGA-02-0269-01B-01R-0280-01	AMFR	6.35884808755218
TCGA-02-0269-01B-01R-0280-01	AMH	4.42213613269506
TCGA-02-0269-01B-01R-0280-01	AMHR2	4.13142839344828
TCGA-02-0269-01B-01R-0280-01	AMIGO2	4.65441773146214
TCGA-02-0269-01B-01R-0280-01	AMMECR1	7.08245216605442
TCGA-02-0269-01B-01R-0280-01	AMN	4.12692057762449
TCGA-02-0269-01B-01R-0280-01	AMOT	5.1738735125325
